Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
2352977,YA KWANG,SEOUL DAN LAN II OR NOODLES SOUP,2235049,Restaurant,Risk 1 (High),5116 N LINCOLN AVE ,CHICAGO,IL,60625,12/09/2019,Canvass,Out of Business,,41.97459679112475,-87.69235541072091,"(-87.69235541072091, 41.97459679112475)"
2352959,TARASCAS INTERNATIONAL,TARASCAS INTERNATIONAL,1094281,Restaurant,Risk 1 (High),2585 N CLARK ST ,CHICAGO,IL,60614,12/09/2019,Canvass,No Entry,,41.930032879745134,-87.64325433485949,"(-87.64325433485949, 41.930032879745134)"
2352956,BEAUMONT,BEAUMONT,40491,Restaurant,Risk 1 (High),2020 N HALSTED ST ,CHICAGO,IL,60614,12/09/2019,Canvass,No Entry,,41.91883058862089,-87.64868108652085,"(-87.64868108652085, 41.91883058862089)"
2352950,STARBUCKS COFFEE #13522,STARBUCKS COFFEE,1817658,Restaurant,Risk 2 (Medium),3232 W FOSTER AVE ,CHICAGO,IL,60625,12/09/2019,Canvass Re-Inspection,Pass w/ Conditions,"5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: FOUND NO PROCEDURE/PLAN FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS. INSTRUCTED TO PROVIDE AND MAINTAIN APPROPRIATE SUPPLIES OR KIT. (NECESSARY ITEMS AT A MINIMUM: GLOVES, FACE MASKS, DISPOSABLE MOPS AND APPROPRIATE SANITIZER THAT KILLS NOROVIRUS).PRIORITY FOUNDATION VIOLATION 7-38-005,NO CITATION ISSUED.",41.97584077440042,-87.71003834908514,"(-87.71003834908514, 41.97584077440042)"
2352949,STARBUCKS COFFEE #48615,STARBUCKS COFFEE,2506134,Restaurant,Risk 2 (Medium),1601 W IRVING PARK RD ,CHICAGO,IL,60613,12/09/2019,Canvass Re-Inspection,Pass,,41.954179806756535,-87.66910774431463,"(-87.66910774431463, 41.954179806756535)"
413636,PANERA BREAD,PANERA BREAD,1840986,Restaurant,Risk 1 (High),635 N FAIRBANKS CT ,CHICAGO,IL,60611,09/17/2010,Canvass,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair.    SALAD REACH IN COOLER DOOR RUBBER GASKETS RIPPED. MUST REPAIR/REPLACE DAMAGED DOOR GASKETS. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All utensils shall be thoroughly cleaned and sanitized after each usage. All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily.    OBSERVED ACCUMULATED FOOD DEBRIS ON EXTERIOR OF DISHMACHINE AND SLIGHT LIME BUILD UP IN ICE MACHINE. MUST CLEAN AND MAINTAIN ALL UNCLEAN EQUIPMENT.",41.89366128952575,-87.62013015474567,"(-87.62013015474567, 41.89366128952575)"
2352945,"VHC LOWER, LLC",1ST FLOOR - MISS RICKY'S,2314219,Restaurant,Risk 1 (High),203 N WABASH AVE ,CHICAGO,IL,60601,12/09/2019,Canvass,Out of Business,,41.885828292802344,-87.62613826248786,"(-87.62613826248786, 41.885828292802344)"
2352938,"LA RICA MICHOACANA NEVERIA, LLC",LA MICHOACANA PREMIUM,2196412,Restaurant,Risk 2 (Medium),3108 W LAWRENCE AVE ,CHICAGO,IL,60625,12/09/2019,Canvass Re-Inspection,Pass,49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: CAULK WORN OUT AROUND THE EXPOSED HAND SINK IN THE FRONT PREP AREA CLOSE TO THE HOT HOLDING FOR THE CORN AND THE WALLS BY THE 3 COMPARTMENT SINK IN THE REAR PREP AREA. INSTRUCTED TO RE CAULK AND MAINTAIN.,41.96858209672638,-87.70643419710666,"(-87.70643419710666, 41.96858209672638)"
2352932,"CHICK-FIL-A,INC.","CHICK-FIL-A,INC.",2688841,Restaurant,Risk 1 (High),177 N State ST ,CHICAGO,IL,60601,12/09/2019,Canvass,Out of Business,,41.88527795660976,-87.62778287517119,"(-87.62778287517119, 41.88527795660976)"
2353128,HAYWOOD TAVERN,HAYWOOD TAVERN,2321000,Restaurant,Risk 1 (High),2759 W AUGUSTA BLVD ,CHICAGO,IL,60622,12/09/2019,Canvass,No Entry,,41.89917318360608,-87.69672978333593,"(-87.69672978333593, 41.89917318360608)"
2352931,THE ANTHEM,THE ANTHEM,1938050,Restaurant,Risk 1 (High),1725 W DIVISION ST ,CHICAGO,IL,60622,12/09/2019,Canvass,Out of Business,,41.903178147501755,-87.67104318924731,"(-87.67104318924731, 41.903178147501755)"
2353023,TORO JAPANESE RESTARANT INC,TORO SUSHI,2560884,Restaurant,Risk 1 (High),2546 N CLARK ST ,CHICAGO,IL,60614,12/09/2019,Canvass,No Entry,,41.9289565890134,-87.6426397468366,"(-87.6426397468366, 41.9289565890134)"
2352923,THE CHERRY CIRCLE ROOM,THE CHERRY CIRCLE ROOM,2373671,Restaurant,Risk 1 (High),12 S MICHIGAN AVE ,CHICAGO,IL,60603,12/09/2019,Canvass,Pass w/ Conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO VERIFIABLE HEALTH POLICY ON SITE. INSTRUCTED TO MAINTAIN COPIES OF THE HEALTH POLICY SIGNED BY ALL EMPLOYEES ON SITE AT ALL TIMES. PRIORITY FOUNDATION VIOLATION 7-38-010. NO CITATION ISSUED.  | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO KIT AND PROCEDURE ON SITE FOR RESPONDING TO VOMIT AND DIARRHEA. INSTRUCTED TO MAINTAIN A KIT WITH ALL NECESSARY SUPPLIES INCLUDING A SANITIZER EFFECTIVE AGAINST NOROVIRUS AND A WRITTEN PROCEDURE ON SITE AT ALL TIMES. PRIORITY FOUNDATION VIOLATION 7-38-005. NO CITATION ISSUED.  | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HAND WASH SIGNAGE AT BOTH HAND WASH SINKS IN BAR. INSTRUCTED TO INSTALL AND MAINTAIN.  | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: OBSERVED ITEMS ON THE MENU THAT AREA SERVED RAW OR POTENTIALLY UNDER COOKED SUCH AS OYSTERS ON THE HALF SHELL, STEAKS, COOKED TO ORDER EGGS, ETC. WITH NO DISCLOSURE AND REMINDER STATEMENTS. INSTRUCTED TO INSTALL DISCLOSURE AND REMINDER STATEMENTS ON ALL MENUS. PRIORITY FOUNDATION VIOLATION 7-38-005. NO CITATION ISSUED.  | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED CUTTING BOARDS THROUGHOUT THE COOKS LINE WITH DEEP GROOVES AND DARK STAINS. INSTRUCTED TO REPAIR OR REPLACE AND MAINTAIN SMOOTH, CLEANABLE CUTTING SURFACES.  | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED TORN AND DIRTY GASKETS ON PREP COOLERS IN COFFEE STATION ON COOKS LINE. INSTRUCTED TO REPAIR OR REPLACE AND MAINTAIN.  | 58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERVED EMPLOYEES WITH CITY OF CHICAGO FOODSERVICE MANAGER CERTIFICATES WITHOUT ALLERGEN TRAINING. INSTRUCTED ALL EMPLOYEES MAINTAINING A CITY OF CHICAGO FOODSERVICE MANAGER CERTIFICATE MUST COMPLETE ALLERGEN TRAINING AND MAINTAIN RECORDS ON SITE. ",41.881803300378394,-87.62450427385279,"(-87.62450427385279, 41.881803300378394)"
2352910,WOODLAWN,WOODLAWN,23631,School,Risk 1 (High),6657 S Kimbark (1300E) AVE ,CHICAGO,IL,60637,12/09/2019,Canvass Re-Inspection,Pass,,,,
2352994,TEEBA MART,TEEBA MART,2309198,Grocery Store,Risk 3 (Low),4307 W LAWRENCE AVE ,CHICAGO,IL,60630,12/06/2019,Canvass,Out of Business,,41.96804517534159,-87.7357496871877,"(-87.7357496871877, 41.96804517534159)"
2352898,NAF NAF GRILL,NAF NAF GRILL,2475972,Restaurant,Risk 1 (High),14 S CLINTON ,CHICAGO,IL,60661,12/06/2019,Complaint Re-Inspection,Pass,"55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED THE FLOORS IN THE WAREWASHING AREA CRUMBLING AND SEPARATING FROM THE WALLS. INSTRUCTED TO REPAIR.",41.881426159424514,-87.64132623885767,"(-87.64132623885767, 41.881426159424514)"
2352890,ORALE,ORALE,2631871,Restaurant,Risk 1 (High),1623 W 43rd ST ,CHICAGO,IL,60609,12/06/2019,Canvass,Out of Business,,41.81574727482529,-87.66621797293804,"(-87.66621797293804, 41.81574727482529)"
2352900,THE EVEREST ROOM,THE EVEREST ROOM,18994,Restaurant,Risk 1 (High),440 S LA SALLE ST ,CHICAGO,IL,60605,12/06/2019,Canvass,No Entry,,41.87588847004054,-87.63188472119873,"(-87.63188472119873, 41.87588847004054)"
2352886,STARBUCKS COFFEE #47565,STARBUCK'S,2543156,Restaurant,Risk 2 (Medium),150 N RIVERSIDE PLZ ,CHICAGO,IL,60606,12/06/2019,Canvass,No Entry,,41.88508945576888,-87.63840559417186,"(-87.63840559417186, 41.88508945576888)"
2352889,SAFE HAVEN CHILDCARE CENTER,SAFE HAVEN CHILDCARE CENTER,2609172,Children's Services Facility,Risk 1 (High),905-907 W 87TH ST ,CHICAGO,IL,60620,12/06/2019,Canvass,Pass,,41.73592398395013,-87.64637062515942,"(-87.64637062515942, 41.73592398395013)"
2352880,OBBIES PIZZA INC,OBBIES PIZZA INC,3896,Restaurant,Risk 1 (High),6654 W ARCHER AVE ,CHICAGO,IL,60638,12/06/2019,Canvass,Pass,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: MISSING HANDWASH SIGNAGE AT FRONT HANDWASH SINK. INSTD TO PROVIDE SAME. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FLOOR IN CORNERS AND ALONG WALLBASE  AND WALL ACROSS FROM 3-COMPARTMENT SINK NOT CLEAN, DEBRIS, INSTD TO CLEAN AND MAINTAIN SAME.",41.7923171025833,-87.78890621989991,"(-87.78890621989991, 41.7923171025833)"
2352874,PLYMOUTH RESTAURANT,PLYMOUTH RESTAURANT,1676129,Restaurant,Risk 1 (High),327 S PLYMOUTH CT ,CHICAGO,IL,60604,12/06/2019,Canvass,No Entry,,41.877437739687544,-87.62858234022409,"(-87.62858234022409, 41.877437739687544)"
2352881,J & H Food & Liquor,J & H Food & Liquor,1301332,Grocery Store,Risk 3 (Low),5652 N CLARK ST ,CHICAGO,IL,60660,12/06/2019,Canvass,Pass w/ Conditions,5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: FOUND NO VOMIT AND DIARRHEA CLEAN UP POLICY.  PRIORITY FOUNDATION. NO CITATION ISSUED.7-38-005. MUST PROVIDE.,41.9849755548221,-87.66922749215854,"(-87.66922749215854, 41.9849755548221)"
2352869,ONE NORTH,ONE NORTH,1225539,Restaurant,Risk 1 (High),1 N WACKER DR ,CHICAGO,IL,60606,12/06/2019,Canvass,Out of Business,,41.88195187648601,-87.63662034940238,"(-87.63662034940238, 41.88195187648601)"
2352873,"Thomas, Velma ECC","Thomas, Velma ECC",26891,School,Risk 1 (High),3625 S Hoyne (2100W) (St. Maurice) ,CHICAGO,IL,60609,12/06/2019,Canvass,Pass,,,,
2352861,CARRIBEAN JERK PALACE,CARRIBEAN JERK PALACE,2385577,Restaurant,Risk 1 (High),3792 W 79TH ST ,CHICAGO,IL,60652,12/06/2019,Suspected Food Poisoning,Pass w/ Conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO EMPLOYEE HEALTH POLICY AVAILABLE. INSTRUCTED MANAGER TO PROVIDE IN A VERIFIABLE MANNER EMPLOYEE RESPONSIBILITY TO REPORT ANY ILLNESS TRANSIMISSIBLE THROUGH FOOD. PRIORITY FOUNDATION CITATION ISSUED 7-38-010 | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO SUPPLIES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS. INSTRUCTED MANAGER TO PROVIDE CLEAN UP SUPPLIES AND MAINTAIN. PRIORITY FOUNDATION 7-38-005 | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HAND WASHING SINGS AT HAND WASHING SINKS IN PREP AREA. INSTRUCTED MANAGER TO PROVIDE. | 21. PROPER HOT HOLDING TEMPERATURES - Comments: OBSERVED COOKED GREENS DISPLAYED FOR SERVICE AND STORED ON STEAM TABLE AT IMPROPER TEMPERATURE 114.1F. INSTRUCTED MANAGER TO DISCARD APPROXIMATELY 10LBS AND $20. ALL HOT FOOD MUST MAINTAIN 135F OR ABOVE DURING STORAGE, PREPARATION, DISPLAY AND SERVICE. PRIORITY CITATION ISSUED 7-38-005 | 22. PROPER COLD HOLDING TEMPERATURES - Comments: OBSERVED RAW CHICKEN WINGS STORED ON PREP TABLE AT IMPROPER TEMPERATURE 52.5F AND COOKED GREENS STORED OVERNIGHT IN REACH-IN COOLER AT 50F. INSTRUCTED MANAGER TO DISCARD APPROXIMATLEY 20LBS AND $30. ALL COLD TCS FOOD SHALL MAINTAIN 41F OR BELOW DURING STORAGE, PREPARATION, DISPLAY AND SERVICE. PRIORITY VIOLATION 7-38-005 | 23. PROPER DATE MARKING AND DISPOSITION - Comments: OBSERVED REFRIGERATED READY TO EAT, TIME FOR TEMPERATURE CONTROL AND SAFETY FOODS(SLICED TOMATOES, CHEESE, COOKED PASTA, ETC) NOT PROPERLY DATED IN BOTH 2-DOOR COOLERS. INSTRUCTED TO PROVIDE PROPER DATE MARKING WITH DISPOSITION DATE FOR RTE FOODS PREPARED ON SITE AND HELD OVER 24 HOURS IN COLD HOLDING UNIT. ALL REFRIGERATED READY TO EAT TCS FOOD SHALL BE CLEARLY MARKED WITH DISCARD DATE WITH A MAXIMUM OF 7 DAYS. PRIORITY FOUNDATION CITATION ISSUED 7-38-005  | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: OBSERVED BULK CONTAINERS NOT LABELED IN PREP AREA, INSTRUCTED MANAGER TO LABEL WITH COMMON NAME OF FOOD. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED 1/4' GAP ON BOTTOM AND LEFT SIDE AND CORNER OF REAR DOOR. INSTRUCTED MANAGER TO SEAL ALL OPENINGS ON DOOR AND MAINTAIN. | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: OBSERVED BOXES OF PRODUCE STORED ON FLOOR IN PREP AREA. INSTRUCTED MANAGER TO ELEVATE ALL STOCK SIX INCHES OFF FLOOR. | 41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: OBSERVED SOILED WIPING CLOTHS STORED ON PREP TABLES. INSTRUCTED MANAGER TO STORE WIPING CLOTHS IN SANITIZING SOLUTION BETWEEN USES. | 43. IN-USE UTENSILS: PROPERLY STORED - Comments: OBSERVED STYROFOAM CUP USED FOR DISPENSING COOKED RICE. INSTRUCTED MANAGER TO PROVIDE LONG HANDLE DISPENSING UTENSILS. | 44. UTENSILS, EQUIPMENT & LINENS: PROPERLY STORED, DRIED, & HANDLED - Comments: OBSERVED MULTI-USE EQUIPMENT AND UTENSILS NOT INVERTED AND STORED ON TABLE IN REAR STORAGE AREA. INSTRUCTED MANAGER TO INVERT ALL MULTI-USE EQUIPMENT TO PROTECT FROM CONTAMINATION. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED EXPOSED INSULATION ON TOP LID OF DEEP FREEZER IN REAR STORAGE AREA. OBSERVED LOOSE DOOR GASKETS ON REACH-IN COOLER IN FRONT PREP AREA AND REACH-IN FREEZER IN REAR STORAGE AREAS. INSTRUCTED MANAGER TO REPLACE AND MAINTAIN. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED ACCUMULATED FOOD DEBRIS AND GREASE BUILDUP ON INTERIOR AND EXTERIOR SURFACES OF HOT HOLDING UNITS, PREP TABLES, SHELVING UNITS, COOLERS, FREEZERS, COOKING EQUIPMENT. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED NO COVERED WASTE RECEPTACLE IN WASHROOM. INSTRUCTED MANAGER TO PROVIDE. | 54. GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED - Comments: OBSERVED NO WASTE RECEPTACLE NEAR HAND WASHING SINK IN PREP AREA. INSTRUCTED MANAGER TO PROVIDE WASTE RECEPTACLE IN ALL AREAS WHERE WASTE IS COMMONLY DISCARDED. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED ACCUMULATED FOOD DEBRIS, SPILLS, GREASE BUILDUP ON FLOORS UNDER ALL EQUIPMENT, ALONG WALLS AND IN ALL CORNERS IN PREP AND STORAGE AREAS. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED OPENINGS AROUND ELECTRICAL OUTLET ALONG EAST WALL, PIPE FITTINGS UNDER HAND WASHING SINK, BASEBOARDS UNDER 3-COMPARTMENT IN PREP AREA. INSTRUCTED MANAGER TO SEAL ALL OPENINGS AND MAINTAIN. | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: PREVIOUS CORE VIOLATION NOT CORRECTED FROM REPORT #2261621 ON 2-6-19;58-OBSERVED NO PROOF OF ALLERGEN TRAINING FROM THE CITY OF CHICAGO CERTIFIED MANAGER. INSTRUCTED THAT ALL INDIVIDUALS WITH A CITY OF CHICAGO CERTIFIED SANITATION CERTIFICATE MUST COMPLY WITH ALLERGEN TRAINING.",41.749741862819484,-87.7179463916298,"(-87.7179463916298, 41.749741862819484)"
2352859,MIRANDA'S GROCERY STORE,MIRANDA'S GROCERY STORE,49933,Grocery Store,Risk 2 (Medium),1037 W 19TH ST ,CHICAGO,IL,60608,12/06/2019,Canvass,Pass w/ Conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO EMPLOYEE HEALTH POLICY ON PREMISES, INSTRUCTED TO PROVIDE. PRIORITY FOUNDATION 7-38-010, NO CITATION ISSUED. | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO PROCEDURES FOR TO CLEANING UP VOMIT AND DIARRHEA, INSTRUCTED TO PROVIDE NECESSARY ITEMS AND A DISINFECTANT RATED FOR NOROVIRUS. PRIORITY FOUNDATION 7-38-005, NO CITATION ISSUED. | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: OBSERVED NO METAL STEM THERMOMETER ON PREMISES AT THIS TIME, INSTRUCTED TO PROVIDE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED SEVERAL CEILING TILES  WATER DAMAGED, INSTRUCTED TO REPLACE. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: OBSERVED NO FOOD HANDLER TRAINING AT THIS TIME, INSTRUCTED TO PROVIDE.",41.85653386474729,-87.65304623797878,"(-87.65304623797878, 41.85653386474729)"
2352853,MISO ASIAN KITCHEN,MISO ASIAN KITCHEN,2138133,Restaurant,Risk 1 (High),4449 N BROADWAY ,CHICAGO,IL,60640,12/06/2019,Canvass,Pass,"47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED TOWELS TIED TO HANDLES OF WOKS IN ORDER FOR WORKERS TO NOT BURN HANDS. TOWELS WERE REMOVED DURING INSPECTION AND HANDLES OF WOKS NEED TO BE SMOOTH AND EASILY CLEANABLE AT ALL TIMES. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED BACK FLOW PREVENTION DEVICE COULD NOT BE LOCATED ON WATER INTAKE LINE OF ICE MACHINE. MUST MAKE BACK FLOW PREVENTION DEVICE LOCATEABLE.",41.96308897167976,-87.65583165550109,"(-87.65583165550109, 41.96308897167976)"
2352830,VELVET TACO,VELVET TACO,2652941,Restaurant,Risk 3 (Low),2309 N LINCOLN AVE ,CHICAGO,IL,60614,12/06/2019,License Re-Inspection,Pass w/ Conditions,,41.9239529807269,-87.6464616293504,"(-87.6464616293504, 41.9239529807269)"
2352840,Chgo Voc. C.V.C  (H/S),Chgo Voc. C.V.C  (H/S),53011,School,Risk 1 (High),2100 E 87th St (8700S) ,CHICAGO,IL,60617,12/06/2019,Canvass Re-Inspection,Pass,,41.73720172642246,-87.57324388576335,"(-87.57324388576335, 41.73720172642246)"
2352829,VELVET TACO,VELVET TACO,2652943,Restaurant,Risk 3 (Low),2309 N LINCOLN AVE ,CHICAGO,IL,60614,12/06/2019,License Re-Inspection,Pass w/ Conditions,,41.9239529807269,-87.6464616293504,"(-87.6464616293504, 41.9239529807269)"
2352828,LOS AMANTES,LOS AMANTES,67265,Restaurant,Risk 1 (High),4753 W 47TH ST ,CHICAGO,IL,60632,12/06/2019,Canvass,No Entry,,41.80753274427624,-87.74290644979058,"(-87.74290644979058, 41.80753274427624)"
2352831,SUBWAY / TCBY,SUBWAY,85532,Restaurant,Risk 1 (High),1100 W TAYLOR ST ,CHICAGO,IL,60607,12/06/2019,Canvass Re-Inspection,Pass,49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED EQUIPMENT IN FRONT AND REAR PREP NEXT TO 3 COMPARTMENT SINK WITH ENCRUSTED DRIED FOOD DEBRIS ON EXTERIOR SURFACES.MUST CLEAN AND MAINTAIN.,41.86956628158364,-87.65427837887948,"(-87.65427837887948, 41.86956628158364)"
2352827,VELVET TACO,VELVET TACO,2652940,Restaurant,Risk 3 (Low),2309 N LINCOLN AVE ,CHICAGO,IL,60614,12/06/2019,License Re-Inspection,Pass w/ Conditions,,41.9239529807269,-87.6464616293504,"(-87.6464616293504, 41.9239529807269)"
2352811,THE CLARE,THE CLARE,2446167,Long Term Care,Risk 1 (High),55 E PEARSON ST ,CHICAGO,IL,60611,12/06/2019,Canvass,Out of Business,,41.8974381950521,-87.62602037433696,"(-87.62602037433696, 41.8974381950521)"
2352799,VIDA SANA,,2560775,Restaurant,Risk 2 (Medium),5817 W DIVERSEY AVE ,CHICAGO,IL,60639,12/06/2019,Canvass,Out of Business,,41.93108692007928,-87.7718920553933,"(-87.7718920553933, 41.93108692007928)"
2352809,VENUS DINNER - THEATER,VENUS DINNER - THEATER,2451779,Restaurant,Risk 2 (Medium),3741 N SOUTHPORT AVE ,CHICAGO,IL,60613,12/06/2019,Canvass Re-Inspection,Pass,,41.95007593145458,-87.66395325868989,"(-87.66395325868989, 41.95007593145458)"
2352812,The Manor,The Manor,22971,Restaurant,Risk 1 (High),4152-4158 W 47TH ST ,CHICAGO,IL,60632,12/06/2019,Canvass,No Entry,,41.80792449729992,-87.72816394877388,"(-87.72816394877388, 41.80792449729992)"
2352797,ESTILO DE VIDA,ESTILO DE VIDA,2477112,Grocery Store,Risk 2 (Medium),5817 W DIVERSEY AVE ,CHICAGO,IL,60639,12/06/2019,Canvass,Out of Business,,41.93108692007928,-87.7718920553933,"(-87.7718920553933, 41.93108692007928)"
2352796,SUNRISE OF LINCOLN PARK,SUNRISE OF LINCOLN PARK,2206836,Long Term Care,Risk 1 (High),2710 N CLARK ST ,CHICAGO,IL,60614,12/06/2019,Canvass Re-Inspection,Pass,,41.931604201243886,-87.64459203268433,"(-87.64459203268433, 41.931604201243886)"
2352793,LA TRAILITA,LA TRAILITA,2703822,Restaurant,Risk 1 (High),2639 S DAMEN AVE ,CHICAGO,IL,60608,12/06/2019,License,Pass,,41.84361887861791,-87.67547236453608,"(-87.67547236453608, 41.84361887861791)"
2352787,"OFRENDA, INC.","OFRENDA, INC.",2627322,Restaurant,Risk 1 (High),2639 S DAMEN AVE ,CHICAGO,IL,60608,12/06/2019,Canvass,Out of Business,,41.84361887861791,-87.67547236453608,"(-87.67547236453608, 41.84361887861791)"
2352781,CHICAGO MAGIC LOUNGE,CHICAGO MAGIC LOUNGE,2574857,Restaurant,Risk 2 (Medium),5050 N CLARK ST ,CHICAGO,IL,60640,12/05/2019,Canvass,No Entry,,41.97391361867658,-87.66830041324025,"(-87.66830041324025, 41.97391361867658)"
2352772,ISSHIN,ISSHIN,2703850,Restaurant,Risk 1 (High),1103 W BRYN MAWR AVE ,CHICAGO,IL,60660,12/04/2019,License,Not Ready,,41.98354587269248,-87.65818693624335,"(-87.65818693624335, 41.98354587269248)"
2352777,PLAZA FOOD & LIQUOR,PLAZA FOOD & LIQUOR,8776,Grocery Store,Risk 3 (Low),3459 W OGDEN AVE ,CHICAGO,IL,60623,12/04/2019,Canvass,Out of Business,,41.85526590922669,-87.71240156240032,"(-87.71240156240032, 41.85526590922669)"
2352760,PLAZA FOOD AND LIQUOR,PLAZA FOOD AND LIQUOR,2689757,Grocery Store,Risk 3 (Low),3455-3459 S OGDEN AVE ,CHICAGO,IL,60623,12/04/2019,License Re-Inspection,Pass,,,,
353244,THE FISHGUY MARKET,THE FISHGUY MARKET,47827,Restaurant,Risk 1 (High),4423 N ELSTON AVE ,CHICAGO,IL,60630,11/29/2010,Canvass Re-Inspection,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: #32 REMAINS TO BE CORRECTED BY 2/19/11. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: #33 REMAINS TO BE CORRECTED BY 2/19/11. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: #35 REMAINS TO BE CORRECTED BY 2/19/11. | 37. TOILET ROOM DOORS SELF CLOSING: DRESSING ROOMS WITH LOCKERS PROVIDED: COMPLETE SEPARATION FROM LIVING/SLEEPING QUARTERS - Comments: #37 REMAINS TO BE CORRECTED BY 2/19/11. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: #38 REMAINS TO BE CORRECTED BY 2/19/11.",41.961483982304216,-87.73028411415346,"(-87.73028411415346, 41.961483982304216)"
